x,y,Y,X,Z,L,a,b,C,h
0.193035224573,0.781435202192,1,0.24702652764,0.032670109004,8.99144240437,-29.9842656278,14.0716492248,33.1220092558,154.859282471
0.207844730568,0.77086840608,1,0.269624139384,0.027614133858,8.99144240437,-29.1818208089,14.2930834338,32.4941671653,153.904660227
0.222491740702,0.759833041252,1,0.292816617103,0.0232619761,8.99144240437,-28.3582522038,14.4836928776,31.842861483,152.944782622
0.0661311753873,0.216061506759,1,0.306075692886,3.32223600872,8.99144240437,-27.8874202953,-47.662568026,55.2216316452,239.668051013
0.237036128174,0.748342374514,1,0.3167482375,0.019538513132,8.99144240437,-27.5084365237,14.646767666,31.1647538581,151.967091996
0.251508551399,0.736431621146,1,0.341523291746,0.01637603154,8.99144240437,-26.6286703722,14.785273412,30.4580103693,150.95926216
0.265914924748,0.724156862451,1,0.367206248447,0.013710030679,8.99144240437,-25.7166644588,14.9020350208,29.7223397237,149.908995775
0.0733498375084,0.191414665464,1,0.383198629691,3.84106147377,8.99144240437,-25.1487724348,-52.1601248346,57.9062982562,244.259166137
0.280266944187,0.711563024887,1,0.393875081172,0.011481809257,8.99144240437,-24.7696499297,14.9996234055,28.9572833662,148.80238603
0.294585876106,0.698686788722,1,0.421627946686,0.009628542117,8.99144240437,-23.7841412223,15.0807900908,28.1623082052,147.622476884
0.308893321636,0.685561397835,1,0.450569887119,0.008088670901,8.99144240437,-22.7564082737,15.1482311194,27.3372095059,146.349532164
0.0802292229237,0.169422646022,1,0.47354485842,4.42885380834,8.99144240437,-21.9405633564,-56.7900244117,60.8809920507,248.876191188
0.323195482542,0.672223140429,1,0.480786011526,0.006815262303,8.99144240437,-21.6834288478,15.2040020078,26.482687999,144.962602546
0.337491085562,0.658707588227,1,0.51235341993,0.005770885714,8.99144240437,-20.5624651103,15.2497420871,25.6001875996,143.438257524
0.351786051817,0.645039961605,1,0.54537094251,0.004920604563,8.99144240437,-19.3900075857,15.286981458,24.6913789869,141.747937125
0.0866414871769,0.150374983648,1,0.576169553441,5.07387273248,8.99144240437,-18.2963439699,-61.4207897939,64.0879834413,253.411984935
0.366075275643,0.631255154914,1,0.579916493027,0.004228986365,8.99144240437,-18.163289544,15.3172719409,23.7597118411,139.858751546
